DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/03/2016,7:11,BROOKLYN,11207,40.6782324,-73.8926529,"(40.6782324, -73.8926529)",,,135       MILLER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3554198,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
09/10/2016,21:09,,,40.6806453,-73.8967157,"(40.6806453, -73.8967157)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3517827,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/10/2016,21:09,,,40.8875624,-73.8663818,"(40.8875624, -73.8663818)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516918,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/10/2016,21:09,,,,,,,,QUEENS PLAZA SOUTH,5,0,0,0,0,0,15,0,Unspecified,Unspecified,,,,3517101,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/10/2016,22:09,MANHATTAN,10016,40.7443588,-73.9846299,"(40.7443588, -73.9846299)",,,50        EAST 29 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3517265,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/10/2016,22:09,QUEENS,11435,,,,143 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3517088,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,7:11,BROOKLYN,11225,40.6657711,-73.9425246,"(40.6657711, -73.9425246)",,,385       KINGSTON AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553376,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,7:11,MANHATTAN,10065,40.7614858,-73.9605992,"(40.7614858, -73.9605992)",EAST 62 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3553289,TAXI,TAXI,,,
09/09/2016,10:09,,,40.7464114,-73.7652527,"(40.7464114, -73.7652527)",,,,1,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3516344,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/09/2016,11:09,BRONX,10454,40.8089037,-73.9110313,"(40.8089037, -73.9110313)",,,706       SAINT MARYS STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3517475,PASSENGER VEHICLE,,,,
09/09/2016,11:09,BRONX,10465,40.8349227,-73.820627,"(40.8349227, -73.820627)",VINCENT AVENUE,LAYTON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3518485,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/09/2016,11:09,BROOKLYN,11218,40.6379102,-73.9786336,"(40.6379102, -73.9786336)",MC DONALD AVENUE,CORTELYOU ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3517687,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/09/2016,13:09,QUEENS,11435,,,,,,148-42    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516651,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,13:09,,,40.6731102,-73.9995814,"(40.6731102, -73.9995814)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3521582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,14:09,BROOKLYN,11219,,,,14 AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3520488,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/09/2016,14:09,QUEENS,11369,,,,DITMARS BOULEVARD,23 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516452,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,14:09,,,,,,192 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516739,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,15:09,,,40.5846287,-73.9471168,"(40.5846287, -73.9471168)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,7:11,MANHATTAN,10128,40.7823219,-73.948512,"(40.7823219, -73.948512)",east 93 street,2nd avenue,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552996,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,7:11,,,,,,8 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3552942,TAXI,SPORT UTILITY / STATION WAGON,,,
11/03/2016,7:11,,,,,,HILLSIDE AVENUE,VANERVEER STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3553769,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/09/2016,17:09,,,,,,SOUTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,17:09,,,,,,BEACH 9 STREET,MEEHAN AVENUE,,1,0,0,0,1,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3517955,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,,
09/09/2016,18:09,BRONX,10465,,,,EAST TREMONT AVENUE,PHILIP AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3519664,PASSENGER VEHICLE,,,,
09/09/2016,18:09,MANHATTAN,10025,40.802928,-73.9675748,"(40.802928, -73.9675748)",BROADWAY,WEST 108 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3517407,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,18:09,STATEN ISLAND,10301,40.6453579,-74.0807292,"(40.6453579, -74.0807292)",,,185       SAINT MARKS PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3518941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,18:09,,,,,,BRONXWOOD AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516552,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,18:09,,,40.8453518,-73.9281973,"(40.8453518, -73.9281973)",,,,1,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3516884,PASSENGER VEHICLE,MOTORCYCLE,,,
09/09/2016,20:09,BRONX,10455,40.8097014,-73.9030288,"(40.8097014, -73.9030288)",EAST 149 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3517488,TAXI,PASSENGER VEHICLE,,,
09/09/2016,21:09,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3516554,PASSENGER VEHICLE,,,,
11/03/2016,7:11,,,40.6031902,-74.0672272,"(40.6031902, -74.0672272)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3553463,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/03/2016,7:11,,,,,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3554176,TAXI,PASSENGER VEHICLE,,,
11/03/2016,7:11,QUEENS,11106,40.7619942,-73.9424705,"(40.7619942, -73.9424705)",VERNON BOULEVARD,36 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3553337,PASSENGER VEHICLE,BICYCLE,,,
11/03/2016,7:11,,,,,,32 AVENUE,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3553009,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/03/2016,7:11,,,,,,GRAND CONCOURSE,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3553870,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/09/2016,7:09,,,,,,GREENWICH STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3516787,PASSENGER VEHICLE,,,,
09/09/2016,8:09,BROOKLYN,11213,,,,UTICA AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516636,PASSENGER VEHICLE,,,,
09/09/2016,8:09,MANHATTAN,10029,,,,2 AVENUE,EAST 109 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516523,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
09/09/2016,8:09,MANHATTAN,10032,,,,WEST 164 STREET,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3518391,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,8:09,QUEENS,11001,,,,EAST WILLISTON AVENUE,257 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516300,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,8:09,QUEENS,11361,,,,35 AVENUE,214 LANE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516712,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,8:09,QUEENS,11421,,,,,,78-17     90 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516249,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,7:11,,,,,,HORACE HARDING EXPRESSWAY,FRANCIS LEWIS BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3553333,PICK-UP TRUCK,,,,
11/03/2016,7:11,,,,,,VERNON BOULEVARD,50 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3553578,BICYCLE,,,,
11/03/2016,7:11,,,,,,VICTORY BOULEVARD,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3552936,PASSENGER VEHICLE,,,,
11/03/2016,8:11,BRONX,10451,40.8229926,-73.9113666,"(40.8229926, -73.9113666)",,,853       WASHINGTON AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3553159,PASSENGER VEHICLE,,,,
11/03/2016,8:11,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553608,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,9:09,,,40.8534825,-73.8262101,"(40.8534825, -73.8262101)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3520109,,,,,
09/09/2016,9:09,BRONX,10461,,,,,,1250      WATERS PLACE,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3515984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/09/2016,9:09,,,,,,WEBSTER AVENUE,,,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3515960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,0:09,BRONX,10452,,,,ANDERSON AVENUE,WEST 166 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515951,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,0:09,BRONX,10467,,,,EAST GUN HILL ROAD,KINGS COLLEGE PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516560,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,0:09,QUEENS,11411,,,,,,115-105   217 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516290,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
09/08/2016,0:09,,,40.7381972,-73.8491906,"(40.7381972, -73.8491906)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515756,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,BRONX,10460,40.8382406,-73.8766813,"(40.8382406, -73.8766813)",EAST 177 STREET,BRONX PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3554161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,BRONX,10471,40.8895027,-73.8985868,"(40.8895027, -73.8985868)",,,201       WEST 242 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3553095,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,BROOKLYN,11212,40.6684749,-73.9123506,"(40.6684749, -73.9123506)",,,111       BRISTOL STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3553559,SPORT UTILITY / STATION WAGON,,,,
11/03/2016,8:11,BROOKLYN,11221,40.6926823,-73.93997,"(40.6926823, -73.93997)",DE KALB AVENUE,MARCUS GARVEY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3553062,PICK-UP TRUCK,BICYCLE,,,
11/03/2016,8:11,BROOKLYN,11222,40.7235491,-73.9334916,"(40.7235491, -73.9334916)",,,181       LOMBARDY STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3552937,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/08/2016,15:09,,,40.6518653,-73.8653425,"(40.6518653, -73.8653425)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3516127,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
09/08/2016,15:09,,,40.7965332,-73.9759553,"(40.7965332, -73.9759553)",,,,2,0,0,0,0,0,4,0,Unspecified,Unspecified,Unspecified,Unspecified,,3515872,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
09/08/2016,16:09,BRONX,10472,,,,VIRGINIA AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3529588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,16:09,MANHATTAN,10012,,,,KENMARE STREET,MOTT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515803,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,16:09,STATEN ISLAND,10301,,,,SENECA AVENUE,OSWEGO STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516472,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,BROOKLYN,11229,40.6123144,-73.9499614,"(40.6123144, -73.9499614)",EAST 24 STREET,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3554660,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,BROOKLYN,11230,40.6202979,-73.9614138,"(40.6202979, -73.9614138)",AVENUE L,EAST 14 STREET,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3554608,SPORT UTILITY / STATION WAGON,,,,
09/08/2016,17:09,,,,,,3 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515846,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,17:09,,,,,,ASCAN AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516419,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,17:09,,,,,,BRUCKNER BOULEVARD,EAST 138 STREET,,0,0,0,0,0,0,0,0,,,,,,3520773,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/08/2016,17:09,,,,,,EAST 21 STREET,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516020,PASSENGER VEHICLE,,,,
09/08/2016,17:09,,,,,,HUMBOLDT STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516234,PASSENGER VEHICLE,,,,
09/08/2016,17:09,,,,,,JORALEMON STREET,COURT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3521586,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,17:09,,,,,,PAYSON AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515921,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,18:09,MANHATTAN,10018,40.7545345,-73.9954558,"(40.7545345, -73.9954558)",,,464       9 AVENUE,1,0,1,0,0,0,0,0,Unspecified,,,,,3533298,BICYCLE,,,,
09/08/2016,19:09,BRONX,10461,,,,,,1916      WILLIAMSBRIDGE ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515981,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/08/2016,19:09,,,,,,EAST 18 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3516016,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
09/08/2016,20:09,STATEN ISLAND,10310,40.6288056,-74.1088888,"(40.6288056, -74.1088888)",PELTON AVENUE,MORRISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3518245,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,BROOKLYN,11231,40.6728037,-74.0066512,"(40.6728037, -74.0066512)",BAY STREET,HICKS STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3553776,PASSENGER VEHICLE,,,,
11/03/2016,8:11,BROOKLYN,11235,40.5823561,-73.9599813,"(40.5823561, -73.9599813)",,,3034      CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3553493,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,BROOKLYN,11237,40.6977785,-73.9165206,"(40.6977785, -73.9165206)",,,515       KNICKERBOCKER AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3553294,TAXI,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,BROOKLYN,11238,40.6813432,-73.9655103,"(40.6813432, -73.9655103)",WAVERLY AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553293,PASSENGER VEHICLE,,,,
11/03/2016,8:11,BROOKLYN,11238,40.6768773,-73.9650656,"(40.6768773, -73.9650656)",,,341       PROSPECT PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3553458,,,,,
11/03/2016,8:11,BROOKLYN,11249,40.708885,-73.9684754,"(40.708885, -73.9684754)",,,450       KENT AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3553025,SPORT UTILITY / STATION WAGON,,,,
11/03/2016,8:11,MANHATTAN,10027,40.8118738,-73.9473151,"(40.8118738, -73.9473151)",,,245       WEST 129 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3555267,PASSENGER VEHICLE,,,,
11/03/2016,8:11,MANHATTAN,10027,40.8079197,-73.9437204,"(40.8079197, -73.9437204)",,,67        WEST 126 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3553878,,,,,
11/03/2016,8:11,QUEENS,11355,40.7412507,-73.8191181,"(40.7412507, -73.8191181)",150 STREET,60 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3553295,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,QUEENS,11361,40.7610968,-73.7638528,"(40.7610968, -73.7638528)",NORTHERN BOULEVARD,218 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3553324,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,QUEENS,11367,40.7173578,-73.8245905,"(40.7173578, -73.8245905)",,,135-27    UNION TURNPIKE,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Unspecified,,,3553163,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/09/2016,10:08,BROOKLYN,11220,,,,50 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501117,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/09/2016,10:08,,,,,,WEST 10-156 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497121,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/09/2016,10:08,,,,,,5740 Broadway,,,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3497215,PASSENGER VEHICLE,MOTORCYCLE,,,
11/03/2016,8:11,QUEENS,11434,40.674178,-73.7637496,"(40.674178, -73.7637496)",,,136-34    FARMERS BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3553150,PASSENGER VEHICLE,TAXI,,,
11/03/2016,8:11,,,,,,20 AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3553287,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,,,,,,86 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3553528,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3552981,SPORT UTILITY / STATION WAGON,,,,
09/07/2016,10:09,BROOKLYN,11230,,,,AVENUE K,EAST 12 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515445,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2016,10:09,MANHATTAN,10013,,,,,,98        BAYARD STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3519235,SPORT UTILITY / STATION WAGON,,,,
09/07/2016,10:09,QUEENS,11004,,,,,,74-40     260 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515636,PASSENGER VEHICLE,,,,
09/07/2016,10:09,QUEENS,11375,,,,75 ROAD,AUSTIN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515013,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2016,10:09,,,,,,21 STREET,QUEENS PLAZA SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515680,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2016,11:09,MANHATTAN,10016,40.7456928,-73.9844527,"(40.7456928, -73.9844527)",,,129       MADISON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3518331,VAN,TAXI,,,
09/07/2016,11:09,QUEENS,11372,,,,,,37-20     82 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515052,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2016,11:09,QUEENS,11429,,,,HOLLIS AVENUE,211 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3515635,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,FOOD CENTER DRIVE,HALLECK STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3554389,,,,,
11/03/2016,8:11,,,,,,FRANCIS LEWIS BOULEVARD,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553068,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,GRAND CENTRAL PARKWAY,94 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553147,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,,,,,,NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553286,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,PROSPECT PLACE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3553541,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/03/2016,8:11,,,,,,ROCKAWAY BOULEVARD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3553132,SPORT UTILITY / STATION WAGON,,,,
11/03/2016,8:11,,,,,,SANDS STREET,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3552950,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/03/2016,8:11,,,,,,VARICK STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3554120,BUS,,,,
11/03/2016,8:11,,,40.7270726,-73.7545575,"(40.7270726, -73.7545575)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553338,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Following Too Closely,,,,3553161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,BROOKLYN,11223,40.5921873,-73.9776941,"(40.5921873, -73.9776941)",86 STREET,WEST 7 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3553529,,,,,
11/03/2016,8:11,BROOKLYN,11230,40.6269422,-73.9675522,"(40.6269422, -73.9675522)",AVENUE I,EAST 9 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3553562,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/09/2016,10:08,BROOKLYN,11235,40.5763037,-73.9685308,"(40.5763037, -73.9685308)",OCEAN PARKWAY,BRIGHTON BEACH AVENUE,,2,0,0,0,2,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,3533226,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,BICYCLE,
08/09/2016,10:08,,,40.7545534,-73.7431647,"(40.7545534, -73.7431647)",,,,3,0,0,0,0,0,6,0,Unspecified,Unspecified,Unspecified,Unspecified,,3496865,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/09/2016,11:08,BROOKLYN,11211,,,,,,354       METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2016,8:11,,,,,,AMSTERDAM AVENUE,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3553010,PASSENGER VEHICLE,,,,
